codi,x_etrs89,y_etrs89,latitud,longitud,cat_nom_ci,Mean_LST,LST_zone,LST_zone_label
0090355AR,428454.0,4581980.0,41.3861675,2.1442803,Celtis australis,28.92231184,3,Warm
0090357AR,428883.652,4582114.013,41.3874126,2.1494028,Celtis australis,30.11129482,3,Warm
0090362AR,429106.579,4581395.042,41.3809568,2.152153,Celtis australis,29.06045871,3,Warm
0090363AR,429320.14,4581792.138,41.3845521,2.1546605,Celtis australis,28.88428893,3,Warm
0090369AR,429094.867,4581325.86,41.3803326,2.1520211,Celtis australis,28.95905285,3,Warm
0090370AR,428597.0,4581237.0,41.3794883,2.146078,Celtis australis,28.85387587,2,Cool
0090371AR,428557.799,4582356.032,41.3895635,2.1454773,Celtis australis,29.37164002,3,Warm
0090375AR,429128.95000000007,4581466.642,41.3816036,2.1524122,Celtis australis,29.02151895,3,Warm
0090377AR,428894.898,4581187.79,41.3790715,2.149646,Celtis australis,28.7113451,2,Cool
0090378AR,428749.0,4581419.0,41.381141,2.1478742,Celtis australis,28.84447876,2,Cool
0090380AR,428559.145,4581282.478,41.3798945,2.14562,Celtis australis,28.58747317,2,Cool
0090382AR,428984.82,4581039.985,41.3777482,2.1507386,Celtis australis,28.64108272,2,Cool
0090384AR,428840.0,4581377.0,41.3807707,2.1489674,Celtis australis,28.91511777,3,Warm
0090385AR,428434.805,4582032.106,41.3866351,2.1440446,Celtis australis,28.92231661,3,Warm
0090389AR,428648.157,4581190.125,41.3790706,2.1466953,Celtis australis,29.31975901,3,Warm
0090390AR,428350.0,4581759.0,41.3841678,2.1430627,Celtis australis,28.93490633,3,Warm
0090392AR,428754.0,4581424.0,41.3811864,2.1479334,Celtis australis,28.83003946,2,Cool
0090407AR,429304.171,4581670.395,41.3834542,2.1544838,Celtis australis,29.19977238,3,Warm
0090411AR,428429.0,4581823.0,41.3847512,2.1439999,Celtis australis,29.04244088,3,Warm
0090412AR,428432.577,4582367.336,41.3896542,2.1439783,Celtis australis,29.01705584,3,Warm
0090413AR,429031.849,4581389.552,41.3809007,2.1512601,Celtis australis,29.10406673,3,Warm
0090414AR,428525.82,4582113.493,41.3873762,2.1451235,Celtis australis,29.11394566,3,Warm
0090417AR,428672.517,4581757.709,41.3841848,2.1469197,Celtis australis,28.95138428,3,Warm
0090423AR,429231.00000000006,4581761.0,41.3842638,2.1535982,Celtis australis,28.87719672,3,Warm
0090424AR,428820.681,4581224.965,41.3793997,2.1487542,Celtis australis,28.81264698,2,Cool
0090434AR,428437.884,4582035.271,41.3866639,2.144081,Celtis australis,28.96637613,3,Warm
0090436AR,429287.00000000006,4581760.0,41.3842597,2.154268,Celtis australis,28.99618608,3,Warm
0090439AR,428626.909,4581787.74,41.3844513,2.1463708,Celtis australis,28.94091131,3,Warm
0090441AR,428821.065,4581970.553,41.386115,2.1486712,Celtis australis,29.64774981,3,Warm
0090442AR,428471.925,4581755.281,41.3841451,2.1445212,Celtis australis,29.17791404,3,Warm
0090443AR,428938.935,4581485.464,41.3817564,2.1501377,Celtis australis,28.70568514,2,Cool
0090452AR,429040.838,4581502.084,41.3819151,2.1513544,Celtis australis,28.94768761,3,Warm
0090454AR,428552.302,4582244.72,41.3885605,2.1454247,Celtis australis,29.25801004,3,Warm
0090455AR,428357.114,4581888.889,41.3853383,2.1431324,Celtis australis,28.69856784,2,Cool
0090457AR,429050.0,4581562.0,41.3824555,2.1514569,Celtis australis,28.94086294,3,Warm
0090458AR,428947.00000000006,4581972.0,41.3861392,2.1501771,Celtis australis,29.45985779,3,Warm
0090460AR,428486.63,4581379.409,41.3807611,2.1447414,Celtis australis,28.87554244,2,Cool
0090467AR,428829.313,4581788.51,41.3844761,2.1487912,Celtis australis,28.78910565,2,Cool
0090468AR,428610.846,4581230.252,41.3794287,2.1462444,Celtis australis,28.9400826,3,Warm
0090474AR,428447.895,4582178.211,41.3879522,2.1441839,Celtis australis,29.00782009,3,Warm
0090475AR,428820.69,4582036.869,41.3867122,2.1486589,Celtis australis,30.29358523,4,Hottest
0090476AR,428618.631,4581291.179,41.3799782,2.1463303,Celtis australis,28.66850231,2,Cool
0090481AR,429191.78,4581650.341,41.3832637,2.1531421,Celtis australis,29.27779771,3,Warm
0090484AR,428755.233,4582054.882,41.3868687,2.147874,Celtis australis,30.6316092,4,Hottest
0090485AR,428901.168,4582080.448,41.3871119,2.1496163,Celtis australis,29.85928912,3,Warm
0090488AR,428919.53,4581488.931,41.3817859,2.1499053,Celtis australis,28.65014893,2,Cool
0090489AR,429110.019,4581309.651,41.380188,2.1522042,Celtis australis,28.95031218,3,Warm
0090493AR,428508.486,4581357.391,41.3805647,2.1450054,Celtis australis,28.76989503,2,Cool
0090495AR,429094.0,4581368.0,41.3807121,2.1520058,Celtis australis,29.11575973,3,Warm
0090496AR,428864.714,4582079.772,41.3871026,2.1491804,Celtis australis,30.24169915,4,Hottest
0090505AR,428675.577,4581143.504,41.3786532,2.1470286,Celtis australis,29.55697357,3,Warm
0090507AR,428855.974,4581570.457,41.3825146,2.1491357,Celtis australis,28.29467797,2,Cool
0090518AR,429006.67,4581111.575,41.3783949,2.1509915,Celtis australis,28.74289935,2,Cool
0090520AR,428558.059,4581302.392,41.3800738,2.1456047,Celtis australis,28.5731162,2,Cool
0090522AR,428758.047,4582034.189,41.3866826,2.1479101,Celtis australis,30.44206417,4,Hottest
0090523AR,428515.602,4581326.891,41.3802907,2.1450941,Celtis australis,28.67751691,2,Cool
0090525AR,429186.63,4581661.58,41.3833644,2.1530792,Celtis australis,29.22967656,3,Warm
0090526AR,428894.0,4581375.0,41.3807575,2.1496133,Celtis australis,28.97245697,3,Warm
0090527AR,429130.0,4581272.0,41.3798506,2.1524475,Celtis australis,28.89545983,3,Warm
0090529AR,429193.855,4581224.951,41.3794325,2.1532166,Celtis australis,28.83556129,2,Cool
0090531AR,428812.338,4581278.075,41.3798773,2.1486482,Celtis australis,28.93239048,3,Warm
0090534AR,428777.308,4581236.134,41.3794965,2.1482342,Celtis australis,28.98152556,3,Warm
0090535AR,429022.529,4581001.283,41.3774029,2.1511941,Celtis australis,28.71988887,2,Cool
0090539AR,428653.619,4581585.897,41.3826357,2.146714,Celtis australis,28.93830293,3,Warm
0090544AR,429196.993,4581588.46,41.3827068,2.1532116,Celtis australis,29.23455871,3,Warm
0090545AR,428537.341,4581304.587,41.3800917,2.1453567,Celtis australis,28.59801962,2,Cool
0090547AR,428838.43,4581779.231,41.3843934,2.1489013,Celtis australis,28.66942451,2,Cool
0090549AR,428767.52,4581827.296,41.38482,2.1480477,Celtis australis,28.95245691,3,Warm
0090552AR,428658.347,4581179.745,41.3789781,2.1468183,Celtis australis,29.39641507,3,Warm
0090554AR,428662.032,4581691.761,41.3835899,2.1468021,Celtis australis,29.04635657,3,Warm
0090556AR,428384.076,4581844.604,41.3849418,2.1434601,Celtis australis,28.87434526,2,Cool
0090557AR,429035.358,4581513.218,41.3820149,2.1512875,Celtis australis,28.92381936,3,Warm
0090558AR,429141.921,4581835.963,41.3849311,2.1525241,Celtis australis,28.81105631,2,Cool
0090559AR,428583.00000000006,4582413.0,41.3900788,2.145772,Celtis australis,29.67954396,3,Warm
0090561AR,428624.962,4581996.66,41.3863328,2.1463229,Celtis australis,29.32561459,3,Warm
0090566AR,428841.362,4581568.748,41.3824979,2.1489611,Celtis australis,28.3223321,2,Cool
0090568AR,428553.43,4581307.413,41.3801186,2.1455487,Celtis australis,28.57644112,2,Cool
0090577AR,429276.439,4581698.754,41.3837072,2.1541488,Celtis australis,29.20986972,3,Warm
0090580AR,429141.148,4581227.641,41.3794521,2.152586,Celtis australis,28.72058653,2,Cool
0090581AR,429112.62,4581401.162,41.3810124,2.1522246,Celtis australis,29.05405089,3,Warm
0090582AR,429031.743,4581493.28,41.381835,2.1512466,Celtis australis,28.93780233,3,Warm
0090584AR,428562.887,4582043.653,41.3867505,2.145575,Celtis australis,29.12382019,3,Warm
0090590AR,428821.392,4581779.797,41.384397,2.1486975,Celtis australis,28.79693735,2,Cool
0090593AR,428905.287,4581555.822,41.3823871,2.1497271,Celtis australis,28.42088136,2,Cool
0090597AR,428815.744,4581468.285,41.3815908,2.1486666,Celtis australis,28.61980364,2,Cool
0090600AR,429128.52,4581401.641,41.3810181,2.1524146,Celtis australis,29.04009766,3,Warm
0090601AR,429090.458,4581122.91,41.3785044,2.1519921,Celtis australis,28.6540623,2,Cool
0090602AR,428847.39,4581388.078,41.3808712,2.1490544,Celtis australis,28.89490908,3,Warm
0090604AR,428923.266,4581012.472,41.3774949,2.1500058,Celtis australis,28.46662328,2,Cool
0090605AR,429088.0,4581175.0,41.3789733,2.1519566,Celtis australis,28.59481743,2,Cool
0090606AR,428843.00000000006,4581887.0,41.3853644,2.1489433,Celtis australis,29.14304111,3,Warm
0090611AR,429425.953,4581370.394,41.3807629,2.155975,Celtis australis,28.61675101,2,Cool
0090612AR,429131.00000000006,4581862.0,41.3851647,2.1523905,Celtis australis,28.94383172,3,Warm
0090618AR,428639.00000000006,4581791.0,41.3844817,2.146515,Celtis australis,28.92442886,3,Warm
0090619AR,428430.685,4582178.833,41.3879563,2.143978,Celtis australis,28.96917027,3,Warm
0090620AR,429215.32,4581378.081,41.3808136,2.1534554,Celtis australis,28.97147559,3,Warm
0090621AR,428740.0,4581769.0,41.3842925,2.1477254,Celtis australis,28.92938172,3,Warm
0090622AR,428599.566,4582409.547,41.3900492,2.1459705,Celtis australis,29.74969121,3,Warm
0090627AR,428462.21,4582075.056,41.3870244,2.1443673,Celtis australis,29.10578123,3,Warm
0090628AR,428451.982,4581775.426,41.3843248,2.1442803,Celtis australis,29.14651254,3,Warm
0090629AR,428457.146,4581786.583,41.3844258,2.1443408,Celtis australis,29.13220852,3,Warm
0090637AR,429013.0,4581393.0,41.3809301,2.1510342,Celtis australis,29.09556617,3,Warm
0090642AR,428660.13,4581562.259,41.3824234,2.1467946,Celtis australis,28.83253387,2,Cool
0090643AR,428432.987,4582193.089,41.3880849,2.1440038,Celtis australis,28.96233821,3,Warm
0090645AR,428920.109,4581121.936,41.3784806,2.1499552,Celtis australis,28.55720703,2,Cool
0090647AR,428649.982,4582336.487,41.3893957,2.1465821,Celtis australis,29.84997655,3,Warm
0090650AR,428926.172,4582071.491,41.3870334,2.1499164,Celtis australis,29.62761524,3,Warm
0090651AR,428694.899,4581162.922,41.3788298,2.1472574,Celtis australis,29.41983163,3,Warm
0090657AR,428474.806,4581901.671,41.3854639,2.1445384,Celtis australis,29.04844114,3,Warm
0090662AR,429328.475,4581784.419,41.3844833,2.1547611,Celtis australis,28.9335405,3,Warm
0090663AR,429099.979,4581374.352,41.3807698,2.1520765,Celtis australis,29.09769952,3,Warm
0090664AR,428878.723,4582109.342,41.3873701,2.1493444,Celtis australis,30.1527011,3,Warm
0090667AR,428550.0,4582055.0,41.3868515,2.1454195,Celtis australis,29.11310053,3,Warm
0090668AR,429480.0,4581575.0,41.3826104,2.1565975,Celtis australis,28.66317127,2,Cool
0090669AR,428643.428,4581787.335,41.3844491,2.1465684,Celtis australis,28.92271675,3,Warm
0090671AR,428633.457,4581971.661,41.3861083,2.1464274,Celtis australis,29.28719307,3,Warm
0090679AR,429112.574,4581865.458,41.3851942,2.1521697,Celtis australis,29.00183699,3,Warm
0090687AR,428898.74499999994,4581891.754,41.3854121,2.1496094,Celtis australis,29.16418061,3,Warm
0090691AR,429235.00000000006,4581565.0,41.3824988,2.1536689,Celtis australis,29.08440997,3,Warm
0090695AR,429225.381,4581192.731,41.3791451,2.1535973,Celtis australis,28.57069144,2,Cool
0090696AR,428854.403,4582069.762,41.3870115,2.1490582,Celtis australis,30.29899216,4,Hottest
0090697AR,428440.192,4581804.044,41.3845815,2.144136,Celtis australis,29.08909096,3,Warm
0090700AR,429106.462,4581697.262,41.3836788,2.1521163,Celtis australis,28.70260539,2,Cool
0090705AR,428696.03,4581749.229,41.3841105,2.1472019,Celtis australis,28.95572516,3,Warm
0090707AR,428899.624,4581126.549,41.3785203,2.1497097,Celtis australis,28.53421398,2,Cool
0090710AR,429117.586,4581220.202,41.379383,2.1523051,Celtis australis,28.72402008,2,Cool
0090711AR,428625.174,4581423.57,41.3811712,2.1463929,Celtis australis,28.67390375,2,Cool
0090712AR,429477.499,4581556.606,41.3824445,2.1565698,Celtis australis,28.55178769,2,Cool
0090714AR,428735.636,4581502.429,41.3818912,2.1477046,Celtis australis,28.58596983,2,Cool
0090716AR,428847.215,4581562.705,41.382444,2.1490318,Celtis australis,28.30648145,2,Cool
0090719AR,428953.413,4581230.089,41.3794576,2.1503408,Celtis australis,28.95604041,3,Warm
0090721AR,429002.912,4581993.485,41.3863376,2.1508432,Celtis australis,29.40999859,3,Warm
0090722AR,429214.0,4581778.0,41.3844154,2.1533929,Celtis australis,28.77149657,2,Cool
0090725AR,429242.0,4581700.0,41.3837153,2.1537368,Celtis australis,29.20188891,3,Warm
0090728AR,429119.00000000006,4581205.0,41.3792462,2.1523238,Celtis australis,28.65705704,2,Cool
0090729AR,429000.102,4581788.082,41.3844874,2.1508337,Celtis australis,27.97189067,2,Cool
0090740AR,428441.514,4582038.609,41.3866943,2.1441241,Celtis australis,28.968064,3,Warm
0090741AR,429017.811,4581579.385,41.3826093,2.1510699,Celtis australis,28.73565117,2,Cool
0090745AR,428907.882,4581500.869,41.3818924,2.1497646,Celtis australis,28.59079811,2,Cool
0090747AR,429007.00000000006,4581589.0,41.3826949,2.1509395,Celtis australis,28.64537818,2,Cool
0090753AR,429482.82,4581561.798,41.3824918,2.1566328,Celtis australis,28.58922242,2,Cool
0090758AR,428618.823,4581796.0,41.3845249,2.1462731,Celtis australis,28.93450899,3,Warm
0090759AR,428501.948,4581340.766,41.3804144,2.1449292,Celtis australis,28.73708435,2,Cool
0090763AR,428737.0,4581292.0,41.3799961,2.1477457,Celtis australis,29.03006521,3,Warm
0090764AR,428538.781,4581325.994,41.3802847,2.1453713,Celtis australis,28.61869731,2,Cool
0090765AR,428543.495,4582138.665,41.3876045,2.1453319,Celtis australis,29.18273769,3,Warm
0090767AR,429034.873,4581961.903,41.386056,2.1512292,Celtis australis,29.38946199,3,Warm
0090769AR,428572.546,4582033.81,41.3866627,2.1456917,Celtis australis,29.14198033,3,Warm
0090770AR,429097.572,4581897.017,41.3854771,2.1519866,Celtis australis,29.14363953,3,Warm
0090773AR,429487.946,4581497.841,41.3819162,2.1567015,Celtis australis,28.38962948,2,Cool
0090779AR,429394.388,4581662.4,41.3833901,2.1555636,Celtis australis,29.03413765,3,Warm
0090781AR,429231.15,4581689.0,41.3836153,2.1536084,Celtis australis,29.24580399,3,Warm
0090782AR,428479.00000000006,4581383.0,41.3807928,2.1446498,Celtis australis,28.78680002,2,Cool
0090784AR,429042.536,4581130.685,41.3785702,2.1514182,Celtis australis,28.76043647,2,Cool
0090788AR,429027.284,4581187.512,41.3790806,2.1512291,Celtis australis,28.7200393,2,Cool
0090797AR,429418.0,4581361.0,41.3806776,2.155881,Celtis australis,28.62005005,2,Cool
0090801AR,428488.0,4581945.0,41.3858553,2.1446911,Celtis australis,29.07566858,3,Warm
0090803AR,429420.993,4581375.354,41.3808071,2.1559152,Celtis australis,28.61825455,2,Cool
0090804AR,429138.0,4581411.0,41.3811033,2.1525269,Celtis australis,29.01621879,3,Warm
0090807AR,428951.803,4581618.32,41.3829541,2.150276,Celtis australis,28.38988157,2,Cool
0090813AR,428848.75,4582079.907,41.3871023,2.1489894,Celtis australis,30.39719186,4,Hottest
0090814AR,428570.56,4582352.541,41.3895332,2.1456303,Celtis australis,29.36505761,3,Warm
0090824AR,429390.607,4581487.24,41.3818121,2.1555388,Celtis australis,28.39285552,2,Cool
0090825AR,428475.68,4582132.735,41.3875451,2.1445216,Celtis australis,29.08647145,3,Warm
0090826AR,428664.533,4581956.386,41.3859735,2.1468009,Celtis australis,29.36187406,3,Warm
0090828AR,428463.937,4582247.93,41.3885815,2.1443675,Celtis australis,29.04049232,3,Warm
0090834AR,428358.873,4581870.406,41.385172,2.1431556,Celtis australis,28.73212159,2,Cool
0090836AR,428600.366,4581277.314,41.3798517,2.1461135,Celtis australis,28.67596922,2,Cool
0090837AR,428654.598,4581966.614,41.3860648,2.1466809,Celtis australis,29.36555019,3,Warm
0090838AR,429048.603,4581883.663,41.3853525,2.1514025,Celtis australis,29.23383551,3,Warm
0090842AR,428623.776,4581085.576,41.3781268,2.146416,Celtis australis,29.70039808,3,Warm
0090845AR,428582.731,4581277.281,41.3798498,2.1459026,Celtis australis,28.62778024,2,Cool
0090846AR,428955.563,4581468.887,41.3816086,2.1503385,Celtis australis,28.80311967,2,Cool
0090848AR,429012.3,4581490.738,41.3818104,2.1510144,Celtis australis,28.88680865,3,Warm
0090850AR,428541.664,4581300.268,41.3800532,2.1454089,Celtis australis,28.58679776,2,Cool
0090853AR,428832.956,4581485.139,41.3817441,2.1488704,Celtis australis,28.49394614,2,Cool
0090854AR,428348.352,4581963.025,41.3860052,2.1430189,Celtis australis,28.75477853,2,Cool
0090855AR,429152.0,4581841.0,41.3849774,2.1526441,Celtis australis,28.79830684,2,Cool
0090859AR,429499.217,4581577.809,41.3826374,2.156827,Celtis australis,28.721722,2,Cool
0090862AR,428999.028,4581598.562,41.3827803,2.1508431,Celtis australis,28.5972379,2,Cool
0090863AR,429039.704,4581556.795,41.3824077,2.1513344,Celtis australis,28.90738485,3,Warm
0090867AR,428362.364,4581787.92,41.3844294,2.1432071,Celtis australis,28.89904529,3,Warm
0090868AR,429507.22,4581601.672,41.382853,2.1569199,Celtis australis,28.87008231,2,Cool
0090870AR,428631.814,4581287.891,41.3799497,2.1464883,Celtis australis,28.73435562,2,Cool
0090872AR,428859.00000000006,4581543.0,41.3822675,2.1491751,Celtis australis,28.36442806,2,Cool
0090874AR,428714.805,4581760.236,41.3842113,2.1474252,Celtis australis,28.93750249,3,Warm
0090876AR,428549.0,4581207.0,41.3792138,2.1455076,Celtis australis,28.89805258,3,Warm
0090877AR,428618.92,4581821.35,41.3847533,2.1462713,Celtis australis,28.9078977,3,Warm
0090879AR,429012.73,4581660.963,41.3833436,2.1509996,Celtis australis,28.43005782,2,Cool
0090880AR,429274.0,4581341.0,41.3804848,2.1541614,Celtis australis,28.94386922,3,Warm
0090883AR,428465.035,4582264.951,41.3887349,2.1443786,Celtis australis,29.05151404,3,Warm
0090888AR,429291.676,4581683.034,41.3835669,2.1543329,Celtis australis,29.22988822,3,Warm
0090894AR,428911.536,4581001.629,41.3773962,2.1498668,Celtis australis,28.46138046,2,Cool
0090896AR,428853.4699999999,4581556.432,41.382388,2.1491074,Celtis australis,28.30838889,2,Cool
0090901AR,429234.495,4581707.794,41.3837849,2.1536462,Celtis australis,29.14178144,3,Warm
0090902AR,429405.554,4581673.259,41.3834889,2.1556958,Celtis australis,29.09108673,3,Warm
0090906AR,428903.714,4582133.661,41.3875914,2.1496405,Celtis australis,29.84101518,3,Warm
0090907AR,428805.9870000001,4580915.376,41.3766101,2.1486149,Celtis australis,28.83973102,2,Cool
0090910AR,428657.952,4582344.574,41.3894692,2.1466765,Celtis australis,29.84532706,3,Warm
0090913AR,429114.13,4581481.182,41.3817333,2.1522333,Celtis australis,29.04710826,3,Warm
0090914AR,428724.225,4581394.864,41.3809214,2.1475808,Celtis australis,28.86433921,2,Cool
0090916AR,428367.297,4581878.49,41.3852455,2.1432554,Celtis australis,28.72024182,2,Cool
0090917AR,428558.887,4582063.044,41.3869248,2.1455249,Celtis australis,29.13233456,3,Warm
0090919AR,428724.258,4581322.633,41.3802708,2.1475897,Celtis australis,28.95586897,3,Warm
0090924AR,429017.671,4581197.446,41.3791693,2.151113,Celtis australis,28.7459554,2,Cool
0090929AR,429215.137,4581569.708,41.3825395,2.1534308,Celtis australis,29.1709033,3,Warm
0090930AR,428935.688,4581025.585,41.3776141,2.1501528,Celtis australis,28.47492687,2,Cool
0090936AR,429016.907,4581105.411,41.3783403,2.1511146,Celtis australis,28.72868123,2,Cool
0090938AR,428904.88,4580995.707,41.3773423,2.1497879,Celtis australis,28.4123301,2,Cool
0090940AR,428447.236,4582352.125,41.3895185,2.1441555,Celtis australis,29.05600737,3,Warm
0090943AR,428806.608,4581221.854,41.3793704,2.1485863,Celtis australis,28.85336986,2,Cool
0090945AR,428986.568,4581229.53,41.3794555,2.1507373,Celtis australis,28.80882176,2,Cool
0090946AR,428988.441,4581609.154,41.3828748,2.1507152,Celtis australis,28.48373234,2,Cool
