codi,LST_zone,SOS,POS,EOS,GSL
0023571AR,4,52.0558798999166,95.58798999165971,289.50375312760633,237.44787322768974
0023584AR,4,60.579649708090066,170.17097581317765,279.7623019182652,219.18265221017515
0023600AR,1,67.27689741451209,107.1559633027523,255.7130942452043,188.4361968306922
0023601AR,1,40.48790658882402,119.3327773144287,292.54795663052545,252.06005004170143
0023602AR,4,57.83986655546288,166.82235195996662,308.0733944954128,250.2335279399499
0023604AR,4,59.05754795663052,105.32944120100083,291.0258548790659,231.96830692243537
0023606AR,4,60.27522935779816,105.02502085070891,365.0,304.72477064220186
0023607AR,4,50.22935779816514,111.1134278565471,268.49874895746456,218.2693911592994
0023609AR,4,46.88073394495413,80.97581317764804,323.59883236030026,276.71809841534616
0023640AR,1,42.01000834028357,92.84820683903251,345.82151793160966,303.8115095913261
0023642AR,1,49.011676396997494,107.7648040033361,292.8523769808173,243.84070058381982
0023651AR,4,53.57798165137615,80.67139282735613,341.8640533778148,288.28607172643865
0023652AR,4,56.622185154295245,95.2835696413678,335.7756463719766,279.15346121768135
0023654AR,1,49.31609674728941,114.46205170975811,274.2827356130108,224.9666388657214
0023658AR,4,55.70892410341951,101.98081734778982,281.8932443703086,226.18432026688907
0023673AR,4,59.66638865721435,138.2068390325271,298.6363636363636,238.96997497914927
0023683AR,4,57.83986655546288,90.10842368640533,315.6839032527106,257.8440366972477
0023693AR,4,50.83819849874895,134.8582151793161,259.9749791492911,209.1367806505421
0023694AR,4,59.361968306922435,109.89574645537948,297.41868223519594,238.0567139282735
0023695AR,1,43.22768974145121,105.02502085070891,290.72143452877395,247.49374478732275
0023696AR,4,57.83986655546288,193.0025020850709,324.512093411176,266.6722268557131
0023697AR,4,55.70892410341951,87.67306088407005,341.5596330275229,285.8507089241034
0023702AR,4,52.96914095079233,98.63219349457881,348.56130108423685,295.5921601334445
0023719AR,1,68.79899916597164,132.1184320266889,214.9207673060884,146.12176814011679
0023723AR,4,59.66638865721435,106.54712260216847,347.3436196830692,287.6772310258549
0023731AR,4,53.273561301084236,95.2835696413678,335.7756463719766,282.5020850708924
0023735AR,4,52.96914095079233,98.3277731442869,277.3269391159299,224.35779816513758
0023736AR,4,57.83986655546288,102.58965804837365,325.7297748123436,267.8899082568807
0023748AR,4,59.970809007506254,93.45704753961634,305.63803169307755,245.6672226855713
0023749AR,4,57.23102585487906,106.24270225187655,301.9849874895746,244.75396163469557
0023762AR,4,55.10008340283569,100.76313594662219,335.7756463719766,280.6755629691409
0023767AR,1,46.57631359466222,110.20016680567139,280.67556296914097,234.09924937447875
0023769AR,4,52.0558798999166,114.46205170975811,316.2927439532944,264.2368640533778
0023779AR,1,41.09674728940784,89.80400333611342,365.0,323.90325271059214
0023781AR,4,53.88240200166805,94.37030859049206,349.17014178482066,295.28773978315263
