codi,x_etrs89,y_etrs89,latitud,longitud,cat_nom_ci,Mean_LST,LST_zone,LST_zone_label
0020107AR,433966.757,4584378.641,41.4082429,2.2099473,Platanus × acerifolia,27.49487806,2,Cool
0020110AR,433860.6,4584442.57,41.40881,2.2086703,Platanus × acerifolia,27.39490461,2,Cool
0020113AR,434161.331,4584510.968,41.4094507,2.2122607,Platanus × acerifolia,27.24353973,2,Cool
0020118AR,433970.01,4584477.639,41.4091348,2.2099754,Platanus × acerifolia,27.86517216,2,Cool
0020120AR,433978.72,4584451.839,41.4089032,2.2100824,Platanus × acerifolia,27.82236851,2,Cool
0020121AR,434083.091,4584513.729,41.4094692,2.2113243,Platanus × acerifolia,27.5801377,2,Cool
0020124AR,433688.859,4584343.981,41.4079079,2.2066265,Platanus × acerifolia,26.87308428,1,Coolest
0020125AR,434044.839,4584473.137,41.4091004,2.2108711,Platanus × acerifolia,28.03240914,2,Cool
0020140AR,434110.061,4584538.269,41.4096924,2.2116443,Platanus × acerifolia,27.38068185,2,Cool
0020141AR,434016.395,4584293.074,41.4074763,2.2105505,Platanus × acerifolia,27.7193465,2,Cool
0020144AR,434201.142,4584656.898,41.4107683,2.2127211,Platanus × acerifolia,28.0237417,2,Cool
0020147AR,434544.233,4584639.275,41.4106376,2.2168277,Platanus × acerifolia,27.31489528,2,Cool
0020148AR,433679.997,4584098.361,41.4056949,2.2065474,Platanus × acerifolia,27.21400895,2,Cool
0020149AR,434232.401,4584533.758,41.4096618,2.2131085,Platanus × acerifolia,27.61055087,2,Cool
0020152AR,434251.991,4584539.947,41.4097191,2.2133421,Platanus × acerifolia,27.84092161,2,Cool
0020154AR,433753.299,4584379.691,41.4082348,2.2073935,Platanus × acerifolia,27.11599406,1,Coolest
0020165AR,434068.569,4584319.498,41.4077186,2.2111718,Platanus × acerifolia,27.57202513,2,Cool
0020166AR,434158.19,4584408.148,41.4085244,2.2122343,Platanus × acerifolia,26.7195124,1,Coolest
0020167AR,434114.0,4584744.0,41.4115457,2.211669,Platanus × acerifolia,29.08480455,3,Warm
0020170AR,433494.508,4584289.023,41.4073968,2.2043075,Platanus × acerifolia,26.7827517,1,Coolest
0020172AR,434090.571,4584532.099,41.4096352,2.2114118,Platanus × acerifolia,27.54317192,2,Cool
0020180AR,433975.275,4584368.788,41.4081549,2.2100503,Platanus × acerifolia,27.56865823,2,Cool
0020182AR,433910.24,4584459.74,41.4089687,2.2092623,Platanus × acerifolia,27.57263348,2,Cool
0020183AR,433876.571,4584511.73,41.4094342,2.2088538,Platanus × acerifolia,28.45821878,2,Cool
0020184AR,433794.557,4584073.29,41.4054785,2.2079206,Platanus × acerifolia,27.80812223,2,Cool
0020185AR,434141.442,4584597.538,41.4102288,2.2120133,Platanus × acerifolia,27.24899837,2,Cool
0020186AR,434071.571,4584498.239,41.4093287,2.2111882,Platanus × acerifolia,27.75095449,2,Cool
0020194AR,434565.503,4584646.245,41.4107021,2.2170814,Platanus × acerifolia,26.41899397,1,Coolest
0020199AR,434058.0,4584690.0,41.4110547,2.211005,Platanus × acerifolia,28.21795466,2,Cool
0020203AR,434050.0,4584682.0,41.410982,2.2109101,Platanus × acerifolia,28.22649917,2,Cool
0020207AR,434101.922,4584629.849,41.4105166,2.211537,Platanus × acerifolia,27.37884279,2,Cool
0020208AR,433729.789,4584366.381,41.408113,2.2071137,Platanus × acerifolia,27.06758595,1,Coolest
0020214AR,434203.331,4584552.698,41.40983,2.2127586,Platanus × acerifolia,27.49265361,2,Cool
0020215AR,434158.512,4584614.588,41.4103838,2.2122157,Platanus × acerifolia,27.42921665,2,Cool
0020216AR,433635.709,4584342.322,41.4078885,2.2059908,Platanus × acerifolia,26.54702885,1,Coolest
0020217AR,434220.921,4584546.708,41.4097775,2.2129697,Platanus × acerifolia,27.61056967,2,Cool
0020218AR,433694.349,4584331.271,41.4077938,2.2066936,Platanus × acerifolia,26.91040393,1,Coolest
0020219AR,433707.219,4584344.141,41.4079108,2.2068461,Platanus × acerifolia,26.96284457,1,Coolest
0020222AR,433501.118,4584282.083,41.4073348,2.2043873,Platanus × acerifolia,26.82227728,1,Coolest
0020226AR,433716.859,4584353.451,41.4079955,2.2069604,Platanus × acerifolia,27.08435259,1,Coolest
0020227AR,433866.94,4584444.55,41.4088283,2.208746,Platanus × acerifolia,27.43209788,2,Cool
0020229AR,433698.459,4584353.361,41.4079931,2.2067403,Platanus × acerifolia,26.98564857,1,Coolest
0020231AR,433520.978,4584261.293,41.4071492,2.2046272,Platanus × acerifolia,26.95021329,1,Coolest
0020232AR,434237.712,4584649.988,41.4107091,2.2131594,Platanus × acerifolia,28.04863474,2,Cool
0020236AR,434253.761,4584557.097,41.4098737,2.2133615,Platanus × acerifolia,27.87884859,2,Cool
0020237AR,434032.181,4584485.969,41.409215,2.2107183,Platanus × acerifolia,27.98911603,2,Cool
0020238AR,434237.161,4584563.368,41.4099289,2.2131622,Platanus × acerifolia,27.70199081,2,Cool
0020239AR,434056.371,4584505.069,41.409389,2.2110056,Platanus × acerifolia,27.7352271,2,Cool
0020246AR,433958.48999999993,4584489.66,41.4092421,2.2098363,Platanus × acerifolia,27.91694806,2,Cool
0020253AR,433689.799,4584326.811,41.4077533,2.2066396,Platanus × acerifolia,26.93672276,1,Coolest
0020255AR,433886.78,4584421.86,41.4086256,2.2089858,Platanus × acerifolia,27.24489954,2,Cool
0020258AR,434095.77,4584346.268,41.4079619,2.2114943,Platanus × acerifolia,27.51223399,2,Cool
0020259AR,434239.27199999994,4584580.018,41.410079,2.2131856,Platanus × acerifolia,27.76530137,2,Cool
0020262AR,434572.813,4584648.935,41.4107269,2.2171686,Platanus × acerifolia,26.0056618,1,Coolest
0020263AR,434112.462,4584601.329,41.4102606,2.2116662,Platanus × acerifolia,27.27011983,2,Cool
0020264AR,434487.202,4584621.106,41.4104693,2.2161473,Platanus × acerifolia,28.35571888,2,Cool
0020265AR,433799.2,4584410.201,41.4085134,2.2079393,Platanus × acerifolia,27.24378115,2,Cool
0020267AR,433533.908,4584308.043,41.4075714,2.2047767,Platanus × acerifolia,26.55723698,1,Coolest
0020270AR,433618.605,4584257.476,41.4071229,2.2057955,Platanus × acerifolia,27.29203046,2,Cool
0020276AR,434084.961,4584530.489,41.4096203,2.2113449,Platanus × acerifolia,27.56532551,2,Cool
0020278AR,433909.188,4584186.029,41.4065034,2.2092796,Platanus × acerifolia,27.89598641,2,Cool
0020279AR,434615.613,4584662.515,41.4108527,2.2176792,Platanus × acerifolia,23.99819114,1,Coolest
0020282AR,433541.068,4584310.372,41.4075929,2.2048621,Platanus × acerifolia,26.55885922,1,Coolest
0020286AR,433870.686,4583902.339,41.4039451,2.20885,Platanus × acerifolia,28.13684117,2,Cool
0020290AR,433955.13,4584460.25,41.408977,2.2097993,Platanus × acerifolia,27.70363,2,Cool
0020291AR,433949.636,4584370.217,41.4081656,2.2097434,Platanus × acerifolia,27.38643443,2,Cool
0020294AR,434090.72,4584341.158,41.4079155,2.2114344,Platanus × acerifolia,27.48765524,2,Cool
0020301AR,434244.112,4584565.538,41.409949,2.2132451,Platanus × acerifolia,27.77855773,2,Cool
0020304AR,434269.172,4584573.987,41.4100271,2.213544,Platanus × acerifolia,27.9656415,2,Cool
0020307AR,434243.552,4584644.108,41.4106566,2.2132299,Platanus × acerifolia,28.05226976,2,Cool
0020309AR,433983.19,4584481.899,41.4091743,2.2101326,Platanus × acerifolia,27.91721382,2,Cool
0020313AR,434066.372,4584648.399,41.4106807,2.2111096,Platanus × acerifolia,27.78157149,2,Cool
0020315AR,433998.386,4584345.589,41.4079478,2.2103293,Platanus × acerifolia,27.65405238,2,Cool
0020317AR,433809.584,4584087.532,41.405608,2.2080988,Platanus × acerifolia,27.83296479,2,Cool
0020320AR,433974.016,4584375.879,41.4082186,2.2100344,Platanus × acerifolia,27.56224484,2,Cool
0020323AR,433898.14,4584469.74,41.4090578,2.2091165,Platanus × acerifolia,27.66050125,2,Cool
0020324AR,434100.05,4584350.568,41.408001,2.211545,Platanus × acerifolia,27.50141916,2,Cool
0020325AR,434041.005,4584316.873,41.4076927,2.2108423,Platanus × acerifolia,27.72368399,2,Cool
0020326AR,433960.9099999999,4584462.05,41.4089937,2.2098683,Platanus × acerifolia,27.7409075,2,Cool
0020328AR,434148.091,4584506.818,41.4094122,2.2121027,Platanus × acerifolia,27.28734923,2,Cool
0020331AR,433979.629,4584259.609,41.4071719,2.2101143,Platanus × acerifolia,27.72480471,2,Cool
0020332AR,433825.17,4584418.35,41.4085889,2.2082491,Platanus × acerifolia,27.21387196,2,Cool
0020334AR,434118.854,4584512.998,41.4094655,2.2117523,Platanus × acerifolia,27.21287701,2,Cool
0020339AR,434258.971,4584542.197,41.40974,2.2134254,Platanus × acerifolia,27.88478373,2,Cool
0020343AR,434239.001,4584535.698,41.4096798,2.2131872,Platanus × acerifolia,27.68153599,2,Cool
0020344AR,433681.109,4584356.131,41.4080167,2.2065325,Platanus × acerifolia,26.8696259,1,Coolest
0020349AR,434676.823,4584679.754,41.411013,2.2184096,Platanus × acerifolia,24.14321612,1,Coolest
0020350AR,434422.942,4584600.166,41.4102755,2.2153808,Platanus × acerifolia,28.60079049,3,Warm
0020351AR,434086.5,4584336.898,41.4078768,2.2113844,Platanus × acerifolia,27.45104357,2,Cool
0020359AR,433777.117,4584056.18,41.405323,2.2077139,Platanus × acerifolia,27.7778534,2,Cool
0020361AR,434136.90100000007,4584581.638,41.4100852,2.2119607,Platanus × acerifolia,27.23826166,2,Cool
0020362AR,434104.9,4584355.288,41.4080439,2.2116025,Platanus × acerifolia,27.37856322,2,Cool
0020363AR,433641.734,4584279.907,41.4073269,2.2060698,Platanus × acerifolia,27.12058351,1,Coolest
0020364AR,433703.259,4584358.061,41.4080359,2.2067972,Platanus × acerifolia,26.97663284,1,Coolest
0020369AR,434071.091,4584525.929,41.4095781,2.2111794,Platanus × acerifolia,27.62639164,2,Cool
0020371AR,433918.98,4584476.4,41.4091195,2.2093651,Platanus × acerifolia,27.75599238,2,Cool
0020372AR,433932.01,4584453.05,41.4089102,2.2095235,Platanus × acerifolia,27.51083585,2,Cool
0020373AR,434240.171,4584487.097,41.4092422,2.2132065,Platanus × acerifolia,27.02347982,1,Coolest
0020375AR,434122.77,4584373.078,41.4082056,2.2118144,Platanus × acerifolia,26.9821043,1,Coolest
0020377AR,434210.122,4584665.298,41.4108447,2.2128276,Platanus × acerifolia,28.0863989,2,Cool
0020379AR,433939.89,4584468.57,41.4090507,2.2096161,Platanus × acerifolia,27.7099137,2,Cool
0020388AR,433814.944,4584092.453,41.4056528,2.2081624,Platanus × acerifolia,27.82200067,2,Cool
0020390AR,434230.211,4584561.208,41.4099088,2.2130793,Platanus × acerifolia,27.67481742,2,Cool
0020395AR,434018.16,4584464.769,41.4090229,2.2105529,Platanus × acerifolia,28.0191509,2,Cool
0020396AR,433902.508,4584179.5,41.406444,2.2092004,Platanus × acerifolia,27.80294756,2,Cool
0020402AR,434179.942,4584635.798,41.4105765,2.2124697,Platanus × acerifolia,27.71221454,2,Cool
0020404AR,433875.52,4584418.24,41.4085921,2.2088515,Platanus × acerifolia,27.1933673,2,Cool
0020406AR,433828.133,4584136.239,41.4060483,2.2083154,Platanus × acerifolia,27.73937429,2,Cool
0020407AR,433621.842,4584277.412,41.4073028,2.2058321,Platanus × acerifolia,27.09646565,1,Coolest
0020412AR,433659.107,4584314.091,41.4076362,2.2062739,Platanus × acerifolia,26.89606212,1,Coolest
0020413AR,433891.9799999999,4584467.71,41.409039,2.209043,Platanus × acerifolia,27.64764196,2,Cool
0020415AR,434536.993,4584636.995,41.4106165,2.2167413,Platanus × acerifolia,27.44935452,2,Cool
0020420AR,434472.552,4584616.266,41.4104245,2.2159726,Platanus × acerifolia,28.44557619,2,Cool
0020426AR,433721.807,4584057.471,41.40533,2.207052,Platanus × acerifolia,27.50348395,2,Cool
0020428AR,434219.712,4584573.488,41.4100186,2.2129523,Platanus × acerifolia,27.68289331,2,Cool
0020437AR,434054.022,4584661.329,41.4107962,2.2109605,Platanus × acerifolia,27.99331478,2,Cool
0020444AR,434187.161,4584519.178,41.4095268,2.2125688,Platanus × acerifolia,27.18368652,1,Coolest
0020445AR,434200.221,4584567.328,41.4099615,2.2127198,Platanus × acerifolia,27.6039375,2,Cool
0020449AR,433914.8,4584217.198,41.4067846,2.2093434,Platanus × acerifolia,27.67630263,2,Cool
0020453AR,433547.458,4584233.562,41.4069017,2.204947,Platanus × acerifolia,27.27183178,2,Cool
0020454AR,433937.79,4584454.85,41.4089269,2.2095924,Platanus × acerifolia,27.57039019,2,Cool
0020458AR,433869.458,4584147.22,41.4061506,2.2088086,Platanus × acerifolia,27.91428905,2,Cool
0020462AR,434038.751,4584488.009,41.4092339,2.2107967,Platanus × acerifolia,28.00007632,2,Cool
0020466AR,434058.441,4584494.149,41.4092908,2.2110316,Platanus × acerifolia,27.94876755,2,Cool
0020468AR,434579.993,4584651.175,41.4107477,2.2172542,Platanus × acerifolia,25.57422968,1,Coolest
0020470AR,433995.712,4584628.37,41.4104945,2.2102665,Platanus × acerifolia,28.75609799,3,Warm
0020475AR,433828.17,4584432.02,41.4087123,2.2082835,Platanus × acerifolia,27.34454507,2,Cool
0020478AR,434112.326,4584510.884,41.4094459,2.2116744,Platanus × acerifolia,27.31033549,2,Cool
0020480AR,433861.78,4584413.84,41.4085513,2.2086876,Platanus × acerifolia,27.16795713,1,Coolest
0020494AR,433819.422,4584124.537,41.4059421,2.2082125,Platanus × acerifolia,27.71735345,2,Cool
0020495AR,433919.258,4584207.849,41.4067007,2.2093977,Platanus × acerifolia,27.81749699,2,Cool
0020497AR,433953.939,4584234.549,41.4069441,2.2098097,Platanus × acerifolia,27.76993236,2,Cool
0020503AR,434110.543,4584740.699,41.4115157,2.211628,Platanus × acerifolia,29.00689153,3,Warm
0020507AR,433592.749,4584248.852,41.4070431,2.2054872,Platanus × acerifolia,27.30006315,2,Cool
0020511AR,433673.539,4584353.832,41.4079953,2.2064422,Platanus × acerifolia,26.82412204,1,Coolest
0020513AR,433548.229,4584312.702,41.4076145,2.2049475,Platanus × acerifolia,26.50474525,1,Coolest
0020514AR,433974.489,4584254.599,41.4071263,2.2100533,Platanus × acerifolia,27.73041048,2,Cool
0020516AR,433885.0,4584520.0,41.4095094,2.2089538,Platanus × acerifolia,28.54197843,3,Warm
0020519AR,434176.436,4584532.845,41.409649,2.212439,Platanus × acerifolia,27.11152278,1,Coolest
0020520AR,434116.551,4584540.328,41.4097115,2.2117217,Platanus × acerifolia,27.35763408,2,Cool
0020522AR,434128.522,4584602.868,41.4102757,2.2118581,Platanus × acerifolia,27.17603984,1,Coolest
0020524AR,433973.154,4584354.433,41.4080254,2.2100265,Platanus × acerifolia,27.54547969,2,Cool
0020526AR,433983.489,4584517.001,41.4094905,2.2101324,Platanus × acerifolia,27.94358607,2,Cool
0020528AR,434172.19,4584421.558,41.4086463,2.2124003,Platanus × acerifolia,26.67044636,1,Coolest
0020533AR,434027.043,4584323.042,41.4077471,2.2106746,Platanus × acerifolia,27.73575986,2,Cool
0020538AR,433765.839,4584374.171,41.4081861,2.2075441,Platanus × acerifolia,27.11159858,1,Coolest
0020539AR,434136.098,4584386.466,41.4083273,2.2119723,Platanus × acerifolia,26.80757707,1,Coolest
0020544AR,434069.731,4584509.399,41.4094291,2.211165,Platanus × acerifolia,27.69479069,2,Cool
0020549AR,433957.68,4584473.88,41.4090999,2.2098283,Platanus × acerifolia,27.81275428,2,Cool
0020550AR,433932.1,4584480.91,41.4091612,2.2095215,Platanus × acerifolia,27.80626941,2,Cool
0020553AR,433963.61,4584475.65,41.4091164,2.2098991,Platanus × acerifolia,27.83337971,2,Cool
0020554AR,433840.42,4584435.77,41.4087471,2.2084296,Platanus × acerifolia,27.35495604,2,Cool
0020557AR,433675.037,4584103.841,41.4057438,2.2064875,Platanus × acerifolia,27.20312073,2,Cool
0020558AR,434163.913,4584726.508,41.4113922,2.2122681,Platanus × acerifolia,29.07726998,3,Warm
0020561AR,433938.0,4584572.0,41.4099821,2.2095822,Platanus × acerifolia,29.02101746,3,Warm
0020562AR,434045.311,4584490.059,41.4092529,2.2108749,Platanus × acerifolia,27.99880888,2,Cool
0020563AR,434016.038,4584327.093,41.4077827,2.2105425,Platanus × acerifolia,27.67907882,2,Cool
0020565AR,434115.852,4584615.809,41.4103912,2.2117052,Platanus × acerifolia,27.23675628,2,Cool
0020567AR,433933.96,4584466.81,41.4090343,2.2095453,Platanus × acerifolia,27.71298549,2,Cool
0020571AR,434294.591,4584541.087,41.4097329,2.2138517,Platanus × acerifolia,27.93494455,2,Cool
0020574AR,433984.769,4584264.619,41.4072174,2.2101752,Platanus × acerifolia,27.72480161,2,Cool
0020575AR,433957.919,4584386.181,41.4083101,2.2098407,Platanus × acerifolia,27.44841685,2,Cool
0020579AR,434135.531,4584502.458,41.4093719,2.2119529,Platanus × acerifolia,27.39241342,2,Cool
0020580AR,433873.83,4584481.46,41.4091613,2.2088244,Platanus × acerifolia,27.86202413,2,Cool
0020582AR,433823.15,4584445.631,41.4088345,2.208222,Platanus × acerifolia,27.49188307,2,Cool
0020584AR,434123.171,4584526.718,41.4095894,2.2118024,Platanus × acerifolia,27.13902988,1,Coolest
0020588AR,434216.602,4584671.708,41.410903,2.2129044,Platanus × acerifolia,28.17134383,2,Cool
0020595AR,433600.01,4584239.358,41.4069582,2.2055751,Platanus × acerifolia,27.46589003,2,Cool
0020597AR,434049.691,4584502.899,41.4093689,2.2109259,Platanus × acerifolia,27.79845221,2,Cool
0020600AR,433627.209,4584282.919,41.4073528,2.2058957,Platanus × acerifolia,27.04707188,1,Coolest
0020602AR,433991.43,4584456.569,41.4089468,2.210234,Platanus × acerifolia,27.89255415,2,Cool
0020611AR,434038.0,4584669.0,41.4108639,2.210768,Platanus × acerifolia,28.20405062,2,Cool
0020617AR,434132.942,4584597.948,41.4102318,2.2119116,Platanus × acerifolia,27.17321364,1,Coolest
0020618AR,434012.991,4584314.3,41.4076672,2.2105074,Platanus × acerifolia,27.70300521,2,Cool
0020619AR,433696.249,4584360.731,41.4080593,2.2067131,Platanus × acerifolia,26.93216911,1,Coolest
0020621AR,434078.952,4584636.189,41.4105718,2.2112615,Platanus × acerifolia,27.57199115,2,Cool
0020624AR,434210.011,4584554.868,41.4098501,2.2128383,Platanus × acerifolia,27.50652228,2,Cool
0020625AR,433829.72,4584455.861,41.4089271,2.2082994,Platanus × acerifolia,27.61608974,2,Cool
0020626AR,433643.269,4584344.622,41.4079099,2.206081,Platanus × acerifolia,26.58063985,1,Coolest
0020629AR,433620.867,4584159.272,41.4062386,2.2058334,Platanus × acerifolia,27.74047942,2,Cool
0020632AR,433922.1,4584463.27,41.4090015,2.2094038,Platanus × acerifolia,27.577879,2,Cool
0020633AR,433519.598,4584303.373,41.4075281,2.2046061,Platanus × acerifolia,26.64792326,1,Coolest
0020640AR,434154.393,4584736.708,41.4114833,2.2121531,Platanus × acerifolia,29.33265556,3,Warm
0020643AR,434139.46,4584519.609,41.4095267,2.2119981,Platanus × acerifolia,27.16861014,1,Coolest
0020650AR,434162.732,4584618.698,41.4104211,2.2122657,Platanus × acerifolia,27.44866278,2,Cool
0020652AR,434197.142,4584652.428,41.4107277,2.2126737,Platanus × acerifolia,27.94299992,2,Cool
0020653AR,434167.93000000005,4584417.528,41.4086096,2.2123498,Platanus × acerifolia,26.64975203,1,Coolest
0020654AR,433700.797,4584079.261,41.4055246,2.2067983,Platanus × acerifolia,27.28995131,2,Cool
0020655AR,434011.001,4584507.179,41.4094042,2.2104626,Platanus × acerifolia,27.83207212,2,Cool
0020663AR,434273.462,4584563.327,41.4099315,2.2135965,Platanus × acerifolia,28.02244069,2,Cool
0020664AR,434077.841,4584483.899,41.4092001,2.2112648,Platanus × acerifolia,27.71025676,2,Cool
0020665AR,434011.032,4584331.951,41.407826,2.2104821,Platanus × acerifolia,27.66701882,2,Cool
0020672AR,433693.797,4584086.531,41.4055895,2.2067138,Platanus × acerifolia,27.17959275,1,Coolest
0020673AR,433971.49,4584449.549,41.4088819,2.2099962,Platanus × acerifolia,27.73997954,2,Cool
0020676AR,434173.493,4584716.538,41.4113032,2.2123838,Platanus × acerifolia,28.88481125,3,Warm
0020678AR,433889.048,4584166.36,41.4063246,2.2090408,Platanus × acerifolia,27.83507427,2,Cool
0020684AR,434284.441,4584530.977,41.409641,2.2137313,Platanus × acerifolia,27.9451176,2,Cool
0020685AR,433658.409,4584349.222,41.4079525,2.2062617,Platanus × acerifolia,26.71573889,1,Coolest
0020687AR,433674.459,4584329.901,41.4077799,2.2064558,Platanus × acerifolia,26.84984697,1,Coolest
0020690AR,433681.219,4584318.321,41.4076761,2.2065379,Platanus × acerifolia,26.91616006,1,Coolest
0020692AR,434551.343,4584641.575,41.4106589,2.2169125,Platanus × acerifolia,26.91734674,1,Coolest
